Relatório Unificado;;;;;;;;;;;;;;;;
Registro;Tipo;Parcela;Empresa;Emissão;Vencimento;Liquidação;Valor Bruto;Centro de Custos;Valor Líquido;Conta;Observações;Competência;Plano de Contas;Cliente / Fornecedor;Status;Adquirente / Bandeira
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;06/06/2025;10/07/2025;25/07/2025;733,46;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;733,46;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3187 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;06/06/2025;10/07/2025;25/07/2025;3667,3;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3667,3;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra Ref NF 3186 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - ALTO DA MOOCA - CNPJ: 06.047.087/0077-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;06/06/2025;10/07/2025;21/07/2025;8068,06;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;8068,06;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3184 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;06/06/2025;10/07/2025;25/07/2025;1466,92;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1466,92;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3185 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - ALTO DA MOOCA - CNPJ: 06.047.087/0077-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;04/06/2025;10/07/2025;20/06/2025;1800;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1800;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3183 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/06/2025;10/07/2025;25/07/2025;1179,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1179,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3182 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SANTA LUZIA - BRASILIA DF - CNPJ: 06.047.087/0041-26;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;09/06/2025;10/07/2025;10/09/2025;4302;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4302;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3200 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL ESPERANCA - ONDINA - CNPJ:  02.284.062/0015-01;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;09/06/2025;10/07/2025;10/07/2025;343;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;343;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;N: 0006 - PENTE DE MEMORIA DESKTOP DDR4 8GB - NF 3199 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAIS INTEGRADOS DA GAVEA - RESENDE RJ - CNPJ: 31.635.857/0009-69;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 230414 -  MOUSE USB M90 PRETO LOGITECH - NF 3212 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL VIVALLE SP - CNPJ: 06.047.087/0030-73;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 093661 -  MOUSE USB M90 PRETO LOGITECH - NF 3209 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL DE CLINICAS RIO MAR BARRA DA TIJUCA - CNPJ: 32.154.700/0001-27;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 094161 - MOUSE USB M90 PRETO LOGITECH - NF 3208 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL DE CLINICAS RIO MAR BARRA DA TIJUCA - CNPJ: 32.154.700/0001-27;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 310975 - MOUSE USB M90 PRETO LOGITECH - NF 3207 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 310987 -  MOUSE USB M90 PRETO LOGITECH - NF 3206 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;95,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;95,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 310980 - MOUSE USB M90 PRETO LOGITECH - NF 3205 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;143,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;143,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3204 - Depósito em Conta;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SANTA LUZIA - BRASILIA DF - CNPJ: 06.047.087/0041-26;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 308932 - MOUSE USB M90 PRETO LOGITECH - NF 3203 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;21/07/2025;95,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;95,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 113160 - MOUSE USB M90 PRETO LOGITECH - NF 3213 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAIS INTEGRADOS DA GAVEA - CNPJ: 31.635.857/0001-01;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;95,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;95,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 310972 -  MOUSE USB M90 PRETO LOGITECH - NF 3201 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;10/06/2025;10/07/2025;19/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 308930 - MOUSE USB M90 PRETO LOGITECH - NF 3202 - PIX;06/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/07/2025;10/07/2025;15/07/2025;3699,38;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3699,38;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3228 - PIX;07/2025;102-1 - Vendas de Produtos;PAPAIZ ASSOCIADOS - CNPJ: 62.020.367/0010-15;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/07/2025;10/07/2025;07/07/2025;955;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;955;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3227 - PIX;07/2025;102-1 - Vendas de Produtos;PAPAIZ ASSOCIADOS - CNPJ: 62.020.367/0010-15;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;11/07/2025;11/07/2025;11/07/2025;0,83;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,83;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;02/07/2025;12/07/2025;15/07/2025;390,76;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;390,76;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra Referente NF3231 - PIX;07/2025;102-1 - Vendas de Produtos;CATHO ONLINE LTDA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;14/07/2025;14/07/2025;14/07/2025;0,85;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,85;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;16/07/2025;16/07/2025;16/07/2025;0,18;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,18;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;17/07/2025;30/07/2025;1330;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1330;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF3236 - PIX;07/2025;102-1 - Vendas de Produtos;ODONTOPREV S.A.;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/07/2025;17/07/2025;17/07/2025;0,02;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,02;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/07/2025;17/07/2025;17/07/2025;56,67;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;56,67;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;DEV PIX UBER DO BRA17/07 - PIX;07/2025;Estorno de Valores - Entradas;UBER DO BRASIL TECNOLOGIA LTDA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;18/07/2025;18/07/2025;18/07/2025;0,13;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,13;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/07/2025;21/07/2025;21/07/2025;0,02;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,02;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;23/07/2025;23/07/2025;23/07/2025;0,01;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,01;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/07/2025;25/07/2025;25/07/2025;2710,49;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2710,49;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra da NF3230 - PIX;07/2025;102-1 - Vendas de Produtos;SUL AMERICA CIA DE SEGUROS SAUDE;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/07/2025;25/07/2025;25/07/2025;14650;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;14650;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3226 - PIX;07/2025;102-1 - Vendas de Produtos;SUL AMERICA CIA DE SEGUROS SAUDE;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;25/07/2025;25/07/2025;7683;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;7683;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3233 - PIX;07/2025;102-1 - Vendas de Produtos;SUL AMERICA - CENTRO RJ - CNPJ: 01.685.053/0001-56;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;25/07/2025;25/07/2025;4477,2;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4477,2;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF3234 - PIX;07/2025;102-1 - Vendas de Produtos;SUL AMERICA - CENTRO RJ - CNPJ: 01.685.053/0001-56;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;25/07/2025;25/07/2025;237;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;237;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF3235 - PIX;07/2025;102-1 - Vendas de Produtos;SUL AMERICA - CENTRO RJ - CNPJ: 01.685.053/0001-56;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;16/06/2025;25/07/2025;25/07/2025;178,81;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;178,81;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3218 - PIX;06/2025;102-1 - Vendas de Produtos;SUL AMERICA CIA DE SEGUROS SAUDE;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/07/2025;28/07/2025;28/07/2025;0,14;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,14;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/07/2025;29/07/2025;05/08/2025;4230,1;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4230,1;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;NF3297 - PIX;07/2025;102-1 - Vendas de Produtos;CATHO ONLINE LTDA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/07/2025;29/07/2025;29/07/2025;0,03;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,03;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;07/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;23/06/2025;30/07/2025;30/10/2025;1973,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1973,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 349775 - TERMO HIGROMETRO DIGITAL + CALIBRAÇÃO  EXBOM FEPRO - MUT50 - NF 3219 - PIX;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SAO CRISTOVAO RJ - CNPJ: 06.047.087/0010-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;23/06/2025;30/07/2025;30/10/2025;2072,07;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2072,07;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 352262 - TERMO HIGROMETRO DIGITAL + CALIBRAÇÃO  EXBOM FEPRO - MUT50 - NF 3220 - PIX;06/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SAO CRISTOVAO RJ - CNPJ: 06.047.087/0010-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;04/08/2025;04/08/2025;04/08/2025;0,03;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,03;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;08/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;06/08/2025;06/08/2025;06/08/2025;0,06;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,06;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT MAIS - Débito Automático;08/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;22/08/2025;1099,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1099,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF3239 - PIX;07/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;22/08/2025;717;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;717;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3244 - PIX;07/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;22/08/2025;32,96;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;32,96;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF3280 - PIX;07/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;26/08/2025;519,99;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;519,99;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3283 - PIX;07/2025;102-1 - Vendas de Produtos;LABORATORIO RICHET PESQUISAS DE PHYSIOPATHOLOGIA HUMANA S;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;26/08/2025;1219,71;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1219,71;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3282 - PIX;07/2025;102-1 - Vendas de Produtos;HOSPITAL NOSSA SENHORA DAS NEVES SA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;09/07/2025;10/08/2025;12/09/2025;3539,79;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3539,79;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;DOR: 016369233 - MEMORIA DESKTOP 8GB DDR4 2400MHZ - NF 3281 - PIX;07/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR STAR - COPACABANA - CNPJ: 06.047.087/0026-97;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;09/07/2025;10/08/2025;20/08/2025;298,48;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;298,48;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3279 - PIX;07/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;22/08/2025;298,48;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;298,48;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF 3278 - PIX;07/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;22/08/2025;7462;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;7462;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3277 - PIX;07/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;11/08/2025;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;47,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 313566 -  MOUSE USB M90 PRETO LOGITECH - NF 3237 - PIX;07/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;;47,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;P12: 313569 -  MOUSE USB M90 PRETO LOGITECH - NF 3238 - PIX;07/2025;102-1 - Vendas de Produtos - Transferência / PIX;HOSPITAL COPA DOR - COPACABANA - CNPJ: 06.047.087/0009-96;Aberto (Vencido);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;22/08/2025;956;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;956;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF3241 - PIX;07/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;11/08/2025;478;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;478;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente a NF3242 - PIX;07/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/07/2025;10/08/2025;11/08/2025;334,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;334,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra referente NF 3243 - PIX;07/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
